4733.366,연보라맛궁금해허니,실압딜
4733.563,투명ㅤ,담원이 미래네 ㄹㅇ 노잼lck 프레임 깨려면
4733.608,harry_mione,사일이 개사기다 ㅋㅋㅋㅋ 너구리는 솔직히 많이 던졌는데 사일이 다 커버해주네
4733.866,KeithJKim,딜량 보면 T1이 이겼어
4734.091,강원기의지갑장지환,상체차이 ㄹㅇ
4734.264,스플래터,다먹고 졌네
4734.765,바라만볼것인가,테디 오열하네
4735.076,Koifell,성령 좌~
4735.451,lim2636,"대단하다, 롤토체스 니코!"
4735.979,solofeye,실전압축딜
4736.491,오직미카미유아,캬 시원하다!!! 잘한다 담원 발라버려 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
4736.816,051999,하하호호
4737.207,호옷호,고스트 영입이 ㄹㅇ 신의 한수다
4737.645,ironman20400,왜 내가 올때마다 게임이 끝나있냐
4737.958,ideon3,이걸 역전하네
4738.008,태로태로로,KappaClaus KappaClaus
4738.19,느민,ㄷ다아아암 워어어어어언!!!!! 무냐구우우우우!!!
4738.206,인생어디,ㅈ
4738.362,후각세포죽어버림,진짜 그냥 한타력으로 이겼다
4738.393,lcksoloose,페이커 딜 잘넣엇는데
4738.43,막둥이션,뉴클은 머할까
4738.471,extremly100,뻥딜이라는거지
4739.114,잡초뜯는라마,고스트가 중간은 무난히 가니까 이러면 잘하고
4739.219,sosoxohya,Give me T1 Clozer
4739.458,말랑이ㅎ,범인찾기 ON ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
4739.81,칙촉은촉촉,미드차이
4739.894,shwlstn1,ㅋㅋ 이걸지네 수준
4740.511,끄앙,테디담당일진 ㄷㄷ
4740.736,라그나르,원딜차이
4741.265,다음주부터,고아원 원장ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
4741.405,peachh100,유리할때 쫄아서 눕는팀은 그 팀 밖에 없죠?ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
4741.841,에그파티,슼은 스프링 2라부터 담원한테 이기질못하네
4742.75,롤리팝크러쉬,골드지표봐
4743.737,52door,경기 개재밌었다 ㄹㅇ
4743.963,재밋것두,오더 갈렸어
4744.387,demadosa,에포트가 너무 못햇네
4744.412,gengdargon,훼까닥 ㅠㅠㅠ
4744.695,wlgy7529,담원 사랑해
4744.73,오레오래,딜 더 높으면 뭐할건데 이겨야지
4744.872,선녀와사겼꾼,진에어 테디 힘내라
4745.135,업비트와사랑에빠진김찬호,역전한게 ㄹㅇ 말도 안되는 겜이었네 ㄷㄷ
4745.559,kiwon225,하던대로 하니까 지지
4746.149,풍뎅이의하루,테디 고스트에게 패배
4746.175,cjenter12,커즈 투입 되겠네
4746.642,force2555,담원 한방 진짜 무섭네 LPL느낌난다
4746.807,insane_in_the_jazzmusic,!557
4748.226,binaryopposition,기세에서 밀렸지 ㅇㅇㅋㅋ
4748.404,박애원원장,응 디 의 수난시대
4748.421,marheit,니코가 너무 하는게 없었네
4749.015,탬버린살인마,역시 MSC 3위네 ㄷㄷ
4749.645,srkim38,받쳐주는 챔좀 그만해라 ~~~
4749.695,야가다강씨,에포트탓좀 그만해
4750.223,kktv_um,그분들 또 에포트 담구기 시작하네 ㅋㅋㅋ
4750.372,fomsso,T1 멘탈타격좀 있을거같다
4751.19,공부_접은_고1,담원이 구마유시망
4751.281,에욱,탑 딜 똑같애ㅋㅋㅋㅋ
4751.467,11월9일,왜 아펠안함?
4751.672,rudgks09,벌써 6시40분이네 ㄷㄷ;
4752.004,gonzwa,저걸 한방에 지는 t1
4752.338,집사준집사,갓성령
4752.373,neccessary_evil,이걸 지네 ㅂㄹㅈ팀 ㅋㅋ
4752.382,치즈냠냠,이번엔 담원 좀 보여주자
4752.385,clipid,페이커가 좀만 더 잘했다면 담원이 졌을듯
4753.3,스나이퍼김,페이커가 던졋어 결국은
4754.391,윙가이드,4용 먹었으면 이겼지 으휴
4754.515,kuma2w,담원에서 희망을봤다
4754.601,투정,페이커는 잜햇는데 팀이 못받쳐줌
4754.754,길을여는바람,담원같이 싸우는 스타일이 확실히 메타에 더 맞네
4756.599,으하이암,그냥 순간 판단 한타력 피지컬에서 밀린거지 유리햇는데
4756.67,taeone3825,테디 하드카운터 고스트 ㄷㄷ
4756.765,벚꽃우산,T1 범인찾기 하지마라 모두가 다함께 못했을뿐 ㅠ
4757.497,투명하게꿈만같아,이번엔 담원이 눕고 이겼네
4757.63,프레네,담원 진짜 멋있다
4757.931,psy7290036,담원 ㅠㅠㅠ 믿고 있었다구ㅜㅜㅜ 이기자ㅏㅏㅏ
4759.597,조커는조커서조커쑤,담원 사랑해
4759.614,ajae1984,우리에겐 테디가 있다
4761.149,chltjddnjs8080,골드 그래프 개 에반데
4762.874,꾸헝이,진티원 테디 장군님
4763.461,wndnjs3996,미드차이?
4763.99,aboldattmpt4210,에포트좀 그만 때리세요 ㅠㅠㅠㅠㅠ
4764.255,halflum,커즈 나와라
4764.652,비공식트수,리신은 왜하는지 이유를 모르겠다
4764.682,마잔_,와디드여?
4765.698,wogml0324,딜량보면 티원이 이겼음. ㅅㄱ
4767.495,진느의구름,상체차이.. 이건 테디가 담원이었으면 개터는 게임이었음
4768.523,powera1234,에포트 탓좀 그만해라 한타 못해서 졌구만
4769.324,daniel13518,읍읍읍7
4769.806,dhkzksodksl,역시 싸움을 잘해야해
4770.973,haroo90,페이커 니코 다인궁이 마지막 타워다이브 한번말고 없는건 아냐? 미드챔이 궁을 0인궁 박는데 어케이기냐고 ㅋㅋㅋ
4771.118,블랙베리,테디킬러
4771.136,근육양,티원 드래곤 앞두고 쫄보근성은 못고치네
4771.162,코이터스킹,미드갭
4772.225,그래서전쟁같은사랑,아니 진짜 절대 못뒤집을거 같았거든 T1 버티는거 진짜 잘하는 팀인데
4772.426,족보는족발보쌈,결과적으로 용 쌈 무서워서 진거아니야 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
4772.463,가방기부좀,타겟 에포트 ㅋㅋ
4773.234,뭐를요,한타의담원ㄷㄷ
4774.235,썩은바나나,신인에포트한테왜그럼
4774.496,shinjic95,prras
4774.908,khj084890,ㄹㅇ 수준차이
4774.941,DEMIGOT16,난 너구리 응원한다 기죽지마라 RTA개노잼이던 작년에 혼자 화끈했던 너다
4775.877,지환이베프,그들만의 한체탑 한체미 한체봇 숨쉰채 발견
4777.011,kcrow513,눕롤 정 의 LUL 구 현
4778.264,맛스타,테4기
4781.699,dydwls0204,킹원이니까 질수밖에...
4781.829,madan0826,너희에겐 테디만 있다~ ㅋㅋ
4783.641,싹둑,▣ 채팅방 상황에 따라 슬로우 모드 적용이 이루어질 수 있습니다. ▣ 비속어 및 도배 등에 대해서는 필터링이 진행 중이니 매너 채팅 부탁드립니다. (_ _) ▣
4783.91,예수부처그리고엄채현,오공이좀 개사기챔인데ㅋㅋ
4784.534,shana_tan,ㅋㅋ
4787.022,hotgun93,에포트 또 재물로 받쳐지냐 ㅠㅠ
4787.077,공기좋은지방대,그 분들 지자마자 범인찾기임??
4788.03,험그,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
4788.371,pbxhati,페이커잘했다는 애들은 롤한판도 안해본애들임?ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
4788.382,성영2,이게 줄건줘지 ㅋㅋㅋㅋ
4788.81,gmldud1037,한타 때 너무 따로 놀았음 담원이 잘함
4791.426,ckiu777,칸나 고립크다
4791.452,신종독감롭클,페이커는 잘했어 억까들아 원딜차이야
4791.47,shm109222,아무리봐도 베릴 너구리가 너무잘한거같은데;
4791.924,PuppyStew,"또 그,분,들 범인 찾고잇네"
4791.975,qtqtzz12,담원 존나잘한다
4792.831,당신만의트수,스노우볼 굴릴라면 에포트가 잘해야 했던건 맞음
4793.213,냐으으응,아니 니코를 저렇게하는데 어떻게 t1이 이기냐?? 좀 생각을해라
4794.708,기대기대기대기,드러누웠다가 그대로 두들겨 맞았네 ㅋㅋㅋ
4794.97,hicamus,에포트..........
4795.334,그라시데아,티원은 언제나 담원한텐 안 된다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
4795.504,렉스터,ㅋㅋㅋㅋ한체탑 드립 좀 웃기네
4795.601,idid8915,불좀꺼줄래
4795.804,노스베어,고스트 진짜 멱살잡고 캐리했네
4798.27,oys8444,칸나가 오공이나 사일한테 궁써야하는데 쳐맞다가 바드한테 궁써서 겜졌다 ㅋㅋㅋ
4798.568,슈를레아,이걸 역전당하네
4799.055,오늘의팬티색은무엇입니까,오공은 ㄹㅇ 리워크를 잘못했어;
4800.763,bestboy456,하암
4801.043,tksthqjfla,페이커 빡칠듯 르블랑 꺼낸다 ㅋㅋㅋㅋㅋ
4801.212,zmzmsky,엌ㅋㅋ
4802.094,vyoon12,이싸움의 결정적 패배요인 : 페이커의챔프폭 / 허구언날 운영으로 싸움안하려는 안일함에 KO당한거다
4804.831,양털파는양,마지막 바드 궁 너무 좋왔고 이번 시즌 담원 진짜 다르다
4806.684,jjsspp60,바드개사기다진짜
4806.857,dltjsdn865,아니 오공이 사기이면 벤하든가?
4807.263,프리사이저,ti그냥 강등하자
4807.764,휴대용티슈,페1까들 신났네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
4809.836,sun1803,니코 버스탑승 거부
4811.73,술김에롱소드3포시작했어요,니코를 저렇게해도 못이기네 에포트가 너무 부주의해
4811.76,스틸로조아,에포트탓 들어가주세요~
4812.904,borisedan,고스트가 잘했다
4812.972,샤이보이,항상 한국은 소극적인게 문제같음
4813.283,빠땃쥐,오공이 사기면 벤을 하세요
4813.449,엄식물,해설 왜 바뀜?
4813.943,이이사오,또졌슼
4814.187,shinecross,T1 주특기 범인찾기 ON(페이커는 무죄 깔고감)
4814.191,게임하는民,테디 고스트 인간상성ㅋㅋ
4815.17,kim7720,페이커 르블랑 꺼낸다 ㄹㅇ
4815.898,아이게아닌데,저렇게 욕해봤자 T1 이기면 바로 태도변환 할 거죠?
4816.834,서넹노예1호,T1이 롤드컵 탈락해야 lck희망생기
4817.012,깊은숲애쉬,담원은 미원 자회사?
4817.319,hjp0212,페블랑해도 지면 ㄹㅈㄷ
4817.895,chan01,ㅅㅍㅊㅇ
4819.383,Honey_Os,오공이 사기면 본인이하면됨
4821.435,0000728,허구언날x 허구한날
4822.714,lck_korea_lul,제발 담원 이겨라 롤갤의 평화를 위해
4824.333,parks0918,크 티원은 이제...
4824.836,rkdwh100,왜클템이2명이죠
4826.347,kyakyak12,페이커 선수교체해야 할듯 클로저로
4826.605,구우스,누가사기다 이렇고 있네 초딩들
4828.725,cielazer,뉴클리어 썻으면 패배했다 ㅋㅋ
4830.773,멘파찡,ㄷㄷㄷㅈ
4831.17,아스테카,하나 둘 셋 페이커 화이팅!!!
4831.235,ljt1004im,이걸 못봣ㄴ에 ㅠㅠ
4831.32,나우,ㅋㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋ ㅋㅋㅋㅋ ㅋㅋㅋㅋ ㅋㅋㅋㅋ ㅋㅋㅋㅋ
4831.487,hbgun1234,걍 담원이 개잘한건데
4832.946,아아아아아아아아1,걍 결국엔 슼이 안싸워주려고 용에서 돌아가려다가 멸망한거아님?
4833.426,joyyarn,그 미드 억지 이니쉬로 바론 뺏기고 한타지고 끝난건데
4833.546,더덕님,핵붕이 나가고 고스트 들어오니까 힘 균형이 다르네
4834.624,쇳덩어리,우리혁 잘했는데 아깝다
4835.204,BlueRosePinkRose,어이 까들 집합했는가 ~~
4836.392,tladnd8664,오공 ap한테 약함
4836.53,뀱썱,근데 왜짐?
4836.672,Blueshine643,T1은 요즘 담원 만나면 왤케 쌈에 소극적이지
4837.986,리버뷰,서폿빼고 전라인 딜 이겨놓고 모함...ㅋㅋㅋㅋ
4838.35,뿌슝빠숭,클로저 나와라 클로저 나와라 클로저 나와라 클로저 나와라 클로저 나와라 클로저 나와라 클로저 나와라 클로저 나와라 클로저 나와라
4838.548,davidnoh531,미드차이 미드차이 야야야
4838.9,바이브쿠니,오늘 네네누나맞지?
4838.98,hwangbosm12,아니 걍좀봐
4840.391,붉은도깨비,T1경기특) 탐정찾기 난무
4841.156,그이유르흐을,예전의 슼이 아니네 ㅠ
4842.96,야옹낭만모드,어차피 t1 이기면 까들 다 들어간다
4844.463,cehmars,에포트 워스트
4845.565,피구짱123,진짜 쇼메상대하려면 클로저 나오긴 해야할듯
4846.29,어댇,그 운영해서 진거아냐 ㄹㅇ ㅋㅋ
4847.787,jswie00,에포트 가못했네
4848.036,츠으키,속보 클로져on
4848.714,케스타니,t1픽이 너무 구식이야
4849.626,슬기로운이유,티원 담당일진 담원ㅋㅋㅋㅋ
4850.06,뮤잇,피지컬이 않되니까
4851.249,Rutina,너구리 무빙친거였네
4851.331,jcg5592,에포트 무너 생각이냐 저건 ㅋㅋ
4851.416,원투맨,에포트가 근대 너무던짐 ;
4852.166,안뇽안뇽안녕,고스트는 개못했는데 조합빨로 이긴거야 ㅇㄱㄹㅇ
4852.366,rlawkdb0843,그 갈들 또 몰아가는거 봐라 역겨운거
4854.517,msj98,걍 한타 차이로 티원 진거네
4855.781,검은홍차,역시 담원이 최고야
4855.94,서폿차이딱대,실수는 실수고 다음판 잘해보자 티원! 화이팅!
4856.913,ind12566,진짜 담원이 t1상성이네 ㅋㅋㅋ
4859.056,조현수양갱훔친백상현,잼포트가 한 3번 던졌지 ㅋㅋ
4859.058,ideon3,"리신 있는데 좀 소극적이었던거 같다,,,,"
4859.082,암컷우르곳,페이커야 t1 떠나자...
4859.376,Hyunss90,운영만 하려고 하니 싸움 하는 법을 잊어먹었네 ㅋㅋㅋ 수준 ㅋㅋㅋ
4859.449,bukBuk321,누가이김?
4859.742,미필신비,보고있나 황현성?
4862.268,캣찡,누가이겻냐
4863.803,마지막타게리안조강현,걍못했어 억쉴 ㄴㄴ
4864.092,Jkg7737,This is SKT T1
4864.202,인생어디,속보) 그 분들 에포트 담구기시전
4864.335,와사비사와,..머리 감고 오니까 져있네?
4865.017,fhaksh1234,실력도재미ㅣ도없는t1 담원화이팅
4868.208,phy12231223,꼬우면 이겨~~~
4868.603,wiqp1212,미드차이 미드차이 야야야
4871.747,먹지,구마유시 출전 ㄱㄷ
4872.066,gychun12,^눈물샘촉촉^
4872.592,휘하고_바람이,담원 경기 너무 재밌다
4872.915,fresh_ten,당연히 슼이 졌지 뭘 물어봄 ㅋㅋㅋ
4873.891,쫑쫑_2,누가 이겼냐면..
4874.776,zbdld4132,담원도 노잼으로 만들어버리는 티원 대단하다!!!
4875.271,표씨익,담원 화이팅
4875.728,garlicpepper11,t1은 정돈된 한타만 하려함 개싸움도 좀 해야하는데
4879.502,에욱,페이커가 구단준데 어캐떠나냐
4879.759,으하이암,벤픽 탓하고 잇네 유리햇는데 걍 안전히하려다 망한거지
4881.76,깨물고싶다,3용한타 이긴거보고 T1이이긴줄알았는데 어케졋누ㅋㅋㅋ
4883.456,동전한닢,여기까진 ㄹㅇ 힘들었는데 담원
4883.48,오직미카미유아,범인찾기 ON
4884.139,wndnjs3996,니코 에바야
4884.611,간단한닉네임,ㄹㅇㅋㅋ
4884.742,hn8390,칸나 테디빼고 다발림 ㅅㄱ
4885.975,떨어진다,피지컬 안되면 카르마 룰루나 하세요 미드님
4887.681,ingiojog,지고도 타팀선수 까내리네 ㅜㅜ 너무하다 진짜
4888.774,일쑤시개,T1 파이팅
4890.68,hazokdoe,페까들 아무리 까봐야 평생 페이커 보다 불행할텐데 열심히 해라 ㅋㅋㅋㅋㅋㅋㅋ
4890.784,mikedpro,팀은 담원이 쎄다 ㄷㄷ
4891.463,GDrugon,저 직관왔는데 클로저 나오네요 ㄷㄷㄷ
4892.067,이키모노가카리,티원잘하네
4892.589,3rdclone,피지컬 차이남
4892.652,콩보리,담원이 평균 연령대가 어려서 그런가.. 피지컬이 오지긴하네 ㅠ
4892.679,엄청난치와와,담원이 또 미드밴가면 페이커 뭐하냐
4894.279,박애원원장,김정수 담원 버린거 후회중 ㅋㅋㅋㅋㅋ
4894.814,침침2,나 진자 미드차이 때문에 경기 못볼거 같아ㅠㅠㅠㅠ 진짜 미드 수준 실화야? 너무 속상해 ㅠㅠㅠㅠㅠ 왜 이렇게 못하는거야 진짜 ㅠㅠㅠ 내t1돌려줘 퓨ㅠㅠㅠㅠㅠㅠㅠ
4897.657,일루션,속보) SKT Closer 다음 세트 출전 선언
4898.609,nohsb04,로치좀 보내줘 ㅠㅠㅠ
4898.684,스나이퍼김,올해는 다르다 t4
4898.834,force2555,T1 질때는 진자 무력하게 진다
4899.05,aboldattmpt4210,페이커는 월드콘만 먹는걸로....
4899.867,ilovesiho,니코가 그 g2 전에 나왔던 니코인가요???
4901.663,kim10sub,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
4902.958,스으기,1세트 누가 이김
4902.976,lcksoloose,정돈된 한타 하는거 아니면 에포트가 바론앞에서 처럼 잘림 ㅠㅠ
4904.005,김패링,너구리야 복기좀 많이하고 더 성장좀 해보자
4904.322,Piano0516,커즈 나올거 같은데
4904.935,갱생루터,담원 이번꺼 이기면 전승이고 t1은 1패인가?
4906.42,edltne,t1 실수 그다지 크진 않았던거 같은데 싸움을 그냥 담원이 개잘하네... 이렇게 끝날줄 몰랐다
4906.92,jasonoh1,피지컬안되서 니코나하니까 굴리질못하지
4907.111,benny0035,페이커 아지르나 하지
4907.149,chenhoo,에포트는 케리아 만날때는 잘패더니 왜 여기서 던지냐?ㅋㅋ
4909.558,카이트,이제 다시 커즈 나옴?
4909.577,너나잘하라구우,그냥 넘 급해서 오공 놓친게 가장 큼
4911.024,wndks9912,이즈차이
4912.046,1004awdr,지는겜 이기면 체급차이라고 해설이 그러던데 맞나요?
4912.268,haroo90,페이커 한결같은 0인궁 ㅋㅋㅋ 애초에 오공있어서 진입도 못하는챔을 픽한순간 진거지
4913.544,옥탑방인생_,동부로 가즈아~~~~~
4914.375,powera1234,슼은 테디빼고 별거 없네 ㅋㅋㅋ테사기 ㅇㅈ
4914.48,rlas123,플왜쓴거냐?
4918.573,dkeb2001,서폿을바꿔야돼 정글말고
4920.212,감독,이게딱 슼수준임 ㄹㅇ ㅋㅋ
4925.364,saunsasim,엘림 뭐냐
4925.562,kreyong,아지르 트페 밴하면 뭐 할거 잇냐
4926.486,sun99110,와 페이커 실수하거나 짤린건 다 편집이네? ㅋㅋ
4926.507,alcol45,담원 최고다!! 경기력도 재미도 최고! 담원화이팅!!
4927.037,11tello,리필패임
4927.569,goodskatod,한국에서제일잘하는데왜자꾸눕냐좀스타일좀바꿔라
4930.136,sun1803,테디 오열 니코 리폿
4930.612,만두빵빵,여러분 벤치에 있는 클로저를 불러 오겠습니다. 벤치에 있는 클로저 나와라! 여러분 벤치에 있는 클로저를 불러 오겠습니다. 벤치에 있는 클로저 나와라!
4931.657,하얀깜장이花,딜량보면 t1이 이겼다 이조랄
4932.203,당신만의트수,내가 테디면 오열했다
4933.942,핑크빛모데,너구리 한타 사기챔 들고 지냐
4934.03,샤이보이,ㄹㅇ 정돈된 한타 한다고 무조건 이기는것도 아닌데 정돈된 한타만 하려다가 외국팀에 지자너
4935.617,달빛부엉2,1SS7
4935.886,daydreann,엘림 개던졌네 ㅋㅋㅋㅋㅋㅋㅋ
4935.892,vyoon12,페이커는 챔프폭언제늘리냐 떄가어느떄인대 미드벤당하니까 니코나 꺼내고있네;;
4936.412,모지무지,반응이 좋네
4937.313,ballantine0408,페이커 실수한건 걍 잘라버리네 ㅋㅋ
4937.666,쩡킹이,뭔 서폿을 바꿔 ㅋㅋ 걍 미드차이지
4938.07,생각나는사람,? 페이커 점멸궁 무리이니쉬하는건 왜짜름
4938.641,민붕이,이즈가 너무 사기다 ㄹㅇㅋㅋ
4938.862,깊은숲애쉬,T1이 못한게 아니라 너구리가 너무 잘함
4939.987,난딩구,T1 전설 코치는 담원에 역시 에이스 담원 이겨라 !
4940.14,페보코,이거 보니까 LPL은 못이기겠다 ㄷㄷ
4941.48,lkjim9170,슼ㅋㅋㅋ
4941.577,술김에롱소드3포시작했어요,엘림도 좀 너무 무기력하네
4942.278,dufma88,여기서 부터 역전됬지
4943.104,zooho0823,에포트가 계속짤려섲ᆢ시
4943.651,bts2258,이게 제일 컸다
4943.965,chltjddnjs8080,테디 왤케 빠냐 다들
4944.223,오사둘둘,싸움메타에 싸움못하면 져야지
4947.261,kim0126,젠지 대 담원 전은 재밌었는데 ㅋㅋ drx대 젠지도 재밌었는데 왜 유독 티원만 재미가 없을까? 그러면서 젠지 노잼프레임 씌움?ㅋㅋ
4947.375,aura30,안졸긴걸보니 담원이이겼네
4947.421,투정,우리 페이커 시간잘끌엇는데 팀원이 못받쳐줌
4949.831,hch7870,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
4950.253,가털슴,말하자마자 나오죠?
4950.261,eotjd1107,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
4950.813,artsinimda,게임하는거 몇시간이 딱 적당한 수준인 것 같아?
4951.23,성영2,너무 잼포트였다
4951.95,빅데이따,또너냐 페이커
4952.427,kobal3,진짜 페이커못한ㄷ
4952.806,연한순두부찌개,이렇게 해도 어짜피 우승은 t1
4953.32,벨크라운,뭐야 슼 졌어?
4953.407,nh3684,페이커 궁 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ웃음벨
4954.662,공무원단기학교,니코니코니~ 아나타노 하-토니 니코니코니~ 에가오 토도케루 야자와 니코니코! 앗 도~메도메도메 니코니와 민나노 모.노
4954.859,케이브,ㅋㅋㅋㅋㅋㅋ
4956.451,vanasher,이즈w에 들켰네 ㅋㅋㅋ
4956.98,jjsspp60,담원피지컬 실화냐 씨맥레전드다진짜
4957.654,수빠기,젠지 마렵다
4957.783,Vl2000vk,차라리 두번속이지말지 ㅋㅋ
4960.164,Kawaiibloodelf,아몰랑
4963.487,양털파는양,진짜 담우너 바드 너무 잘 써
4964.043,기본설계,여기서 커즈로 바꾸는건 커즈 엘림 양쪽한테 안좋음ㅋㅋ
4966.387,아디러노우르,여기서 모데가 궁을 왜아꼈지?
4966.726,뀱썱,근데 슼이 ㄹㅇ 너무 안전빵하려다 진거 아니냐 고질병 터져서 역전패당한거 맞는듯
4967.421,bignose_of_mouse,얼건이즈상대로 와리가리로 런할려는거 실화냐 ㅋㅋ
4967.731,태양빌런,솔직히 미드차이 ㅋㅋ솔직히 미드차이 ㅋㅋ솔직히 미드차이 ㅋㅋ
4968.904,xx0xx715,담원2세트는 빨리 끝네
4969.031,어댇,리신으로 하는게 없는데 리신은 왜함 ㅋㅋ
4970.442,_우엉이,ㄹㅇ 오공 하루종일 패네
4972.386,plain50,니들보다 잘함 니들보다 잘함 니들보다 잘함 니들보다 잘함 니들보다 잘함니들보다 잘함 니들보다 잘함 니들보다 잘함 니들보다 잘함 니들보다 잘함
4974.677,번뇌하는조강현,시장통ㅋㅋㅋ
4975.173,과오후,발차기 ㅋㅋ
4975.637,joyyarn,그만말해 ㅋㅋㅋㅋㅋ
4976.005,oys8444,아니 모데가 왜 이즈를 잡으려고 ㅋㅋㅋ
4976.149,창공을날자,고스트 머라는거임?ㅋ
4978.208,yoojh36,여기서 급하게한게 실수
4978.992,1840oo,페이커 억까 ㄴㄴㄴ
4980.9,슈를레아,뭔가 팀합이 담원이 더좋네
4981.379,pass1481,t1 졌누
4983.174,앙티모티,오공 저상황에서 분신낚시하네
4983.339,chan01,고스트 개못생겼네
4984.786,번혼,뭔 그만가
4984.787,Rutina,페이커: 아 팀차이
4985.364,엉덩이안의정의,방관형 니코;
4985.665,미필신비,솔직히 황현성 차이 ㅋㅋ
4987.523,다귀찮다,그만가~~
4987.769,woghksxldrn,^ 1 5 5 7 ^
4988.592,코리안코커,담원 진짜 잘싸우네
4989.132,모하시는데요,쇼메 2존야였네 ㅋㅋㅋ
4989.93,keb2357,페이커 더럽게 못하네 ㅋㅋㅋ
4990.02,장례식장육개장도둑,일루와!
4990.399,조혜지,일로와
4990.799,외부유입러,일로와~
4991.758,taesan05122,ㅇㄹㅇ
4992.47,원투맨,ㅁㅋㅋㅋㅋㅋ존버 성공
4993.167,폴챠,일로와!
4993.182,hjp0212,일로와!
4993.806,musttiem,존버성공 ㅋㅋ
4993.988,사랑과전쟁,존버성공
4994.029,sisluv,일로와 ㅋㅋ
4994.175,분유조절잘해,존버성공 ㅋㅋ
4994.484,우장진,역시 너구리
4994.529,lush0924,존버 ㅋㅋㅋㅋㅋㅋ
4994.583,identer1,존버 성공했다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
4995.008,코코넛워터지코,니들보다 잘함이 제일 악질 아니냐 ㅋㅋ
4995.297,라면에김치가너무맛있어,존버 성공 ㅋㅋ
4995.726,레드핫칠리펩퍼스,뭔 오더가 쓸모없음 ㅋㅋㅋ
4996.205,탭탑레나,ㅋㅋㅋㅋ
4996.226,whdrnjs10202,존 버 성 공
4996.277,kmw25231,존버 ㅋㅋ
4996.381,wi2one,이걸 이기네 ㅋㅋ
4997.316,인생어디,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
4997.472,qwer7845,zzzㅋㅋㅋㅋㅋㅋㅋ
4997.59,질풍가도,존버의 성공 ㅋㅋㅋ
4997.759,침말년이착맨,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
4997.83,바밤바이러스,존버성공 ㅋㅋㅋㅋㅋㅋ
4997.838,소킨옹,존버는 승리한다
4997.921,감규울,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
4997.927,신기했다,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
4998.005,명우1,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
4998.016,참치잡이,존버 성공햇다 ㅋㅋ
4998.46,러튼,ㅋㅋㅋㅋㅋㅋㅋ
4999.076,hoonisa,?
4999.153,poppobbop,??
4999.203,속상하면던짐,존버 성공 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
4999.262,ben_esquisse,일로와!
4999.301,hshsjwh,?
4999.413,닷구,ㅋㅋㅎㅋㅋㅎㅋㅎㅋㅎㅋㅋ
4999.61,오레오래,엌
4999.64,아낙수나문선,zzzzzzzzzzzz
4999.644,사랑을담은디바,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
4999.778,um_kiss_jo,응~역전~
4999.894,핑찍고갱안가는옥희토끼,잼 스트 ㅋㅋㅋㅋㅋㅋ
4999.972,상욱이,난 앞으로만가지~
5000.093,에욱,허수 말 수 저렇게 없는거 첨보네 집중 오지게 했나보다
5000.143,뭘까나는,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
5000.214,슈붕이,엌ㅋㅋㅋ
5000.268,ljt1004im,존버 성공~~
5000.284,스치면고자,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
5000.314,크로와상먹고싶다,이건 솔직히 정글서폿 차이인 듯
5000.387,midnight_77,ㅋㅋㅋ
5000.504,laidan77,존버성공 ㅋㅋ
5000.538,충떵부르,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ앞으로만 가지
